0.025,0.5,0.975
-0.00939936813186817,0.06923534798534803,0.13503273809523808
0.03749752747252757,0.11724194139194144,0.1596850274725274
0.0891956959706959,0.12736446886446884,0.16755521978021967
0.10020000000000007,0.12958498168498167,0.16058082417582423
-0.0078624450549451,0.09217838827838831,0.1351809523809524
0.06675249999999991,0.10749597069597061,0.1506562454212454
0.083094771062271,0.11087948717948726,0.15227088827838825
0.09567214285714286,0.12416648351648352,0.14054853479853485
0.02090934065934063,0.07279047619047618,0.09648785714285696
